time,X,Y,Vx,Vy,r,yaw,steering_deg,throttle,brake,ax,ay
1.18,30.0175390010713,1.38779650323441e-05,25.5347649718056,-1.72697730280001e-05,-2.92262817015953e-06,2.78396505198858e-07,-0.00356032815077186,0,0.200000000000011,-0.206755846779761,-0.000129357187730205
1.19,30.2728763633387,1.37741125186506e-05,25.5327075255534,-1.67791606387852e-05,-4.65686862541099e-06,2.40503207994032e-07,-0.00384580459236229,0,0.200000000000007,-0.206696362161417,-0.000141413959793758
1.2,30.5281931525373,1.36645657671525e-05,25.5306503566388,-1.60271913490745e-05,-6.41515640480634e-06,1.85130732699185e-07,-0.00409585378941717,0,0.200000000000007,-0.206630063790263,-0.000152430171330166
1.21,30.7834893714001,1.35474543533326e-05,25.5285934570991,-1.50144352793676e-05,-8.1769058293322e-06,1.12137030269631e-07,-0.00430215916695486,0,0.200000000000005,-0.206557795077806,-0.000161995618463851
1.22,31.0387650225857,1.34208828207145e-05,25.5265368198809,-1.37436813198828e-05,-9.91925425080236e-06,2.15942943978332e-08,-0.00445531704041992,0,0.199999999999996,-0.20648051035663,-0.000169714827642812
1.23,31.2940201086829,1.32829678635962e-05,25.5244804390407,-1.22200645569322e-05,-1.16207487437054e-05,-8.61842856948177e-08,-0.00454423390265292,0,0.199999999999991,-0.206398972682605,-0.000174851967341856
1.24,31.5492546322305,1.31318699890822e-05,25.522424309265,-1.04513599418662e-05,-1.32518942252791e-05,-2.10640287189888e-07,-0.00455602346351018,0,0.199999999999991,-0.206314066413018,-0.00017683773789118
1.25,31.8044685957138,1.29658467389094e-05,25.5203684263699,-8.44717804563622e-06,-1.47845174555135e-05,-3.50925755652145e-07,-0.00447496805238659,0,0.200000000000007,-0.206226481679954,-0.000174777027336603
1.26,32.0596620015797,1.27833017503419e-05,25.5183127867905,-6.21962055503692e-06,-1.61832329062703e-05,-5.05891445079125e-07,-0.00428166145244823,0,0.199999999999997,-0.206137027344992,-0.000168078339673628
1.27,32.3148348522804,1.25828305618856e-05,25.5162573879975,-3.78265878128568e-06,-1.74117394088448e-05,-6.74002228937996e-07,-0.00395121469923509,0,0.199999999999983,-0.206046439057939,-0.000154665176110749
1.28,32.5699871501805,1.23633441512262e-05,25.5142022283031,-1.15368119606357e-06,-1.84307592029754e-05,-8.53388578643389e-07,-0.00345033749797834,0,0.200000000000006,-0.205955458149091,-0.000132855004087679
1.29,32.8251188976695,1.21241002558179e-05,25.5121473066606,1.65098579671026e-06,-1.91889248943104e-05,-1.04171172303379e-06,-0.00273403915833131,0,0.199999999999991,-0.205864708512478,-0.000101017477482748
1.3,33.0802300971295,1.18648520881168e-05,25.5100926225901,4.61447504103644e-06,-1.96301788628692e-05,-1.2360837083707e-06,-0.00194503173095198,0,0.200000000000005,-0.20577473094377,-5.46585415740256e-05
1.31,33.3353207509259,1.15859819214491e-05,25.5080381764361,7.71777355539338e-06,-1.96841861476889e-05,-1.4330248802579e-06,-0.00124549784851378,0,0.199999999999976,-0.205686064135606,9.0709576917222e-07
1.32,33.5903908614545,1.12886897017274e-05,25.5059839691863,1.0939446521468e-05,-1.9265646862228e-05,-1.62820266040704e-06,-0.000628046721468323,0,0.2,-0.205599187159822,4.90547288364467e-05
1.33,33.8454404311223,1.09749421356914e-05,25.5039300023891,1.42049292706694e-05,-1.83364475184211e-05,-1.81660403419344e-06,-9.9941775088647e-05,0,0.199999999999993,-0.205514521303945,7.69044642627186e-05
1.34,34.1004694623326,1.06468542108641e-05,25.5018762780771,1.7370062680057e-05,-1.69567803179118e-05,-1.99338323942247e-06,0.000335223610485883,0,0.199999999999992,-0.205432435911243,8.16558531647736e-05
1.35,34.3554779575225,1.03060989008063e-05,25.4998227987299,2.02718737474478e-05,-1.52457413919725e-05,-2.15460476203882e-06,0.000685335342403359,0,0.199999999999999,-0.205353247531119,6.85257483622329e-05
1.36,34.6104659191557,9.95368459502038e-06,25.4977695672103,2.27783052268883e-05,-1.33296567757473e-05,-2.2975965878724e-06,0.000967801950516076,0,0.200000000000013,-0.205277220891876,4.45070619612129e-05
1.37,34.8654333497267,9.59008430236074e-06,25.4957165867055,2.48095439435188e-05,-1.13136919283782e-05,-2.42085416562971e-06,0.00120353653315695,0,0.20000000000001,-0.205204570301043,1.59389926311892e-05
1.38,35.1203802517634,9.2154779699997e-06,25.4936638606701,2.6333174602527e-05,-9.27708171374754e-06,-2.52379417158716e-06,0.0014118940540543,0,0.199999999999993,-0.20513546138098,-1.18703143968308e-05
1.39,35.3753066278291,8.82996791477153e-06,25.4916113927683,2.73527673458832e-05,-7.27456367583356e-06,-2.60650068141956e-06,0.00160777029958979,0,0.20000000000001,-0.205070014442964,-3.48669269253536e-05
1.4,35.630212480524,8.43374479959096e-06,25.4895591868212,2.78972397874625e-05,-5.33873863179464e-06,-2.66948961854417e-06,0.00180047587708372,0,0.199999999999993,-0.205008309615268,-5.05322332030825e-05
1.41,35.8850978124864,8.02720898930552e-06,25.487507246759,2.80112071106811e-05,-3.48377403924324e-06,-2.71350216405671e-06,0.00199386433854889,0,0.199999999999992,-0.204950304773934,-5.78425822739633e-05
1.42,36.1399626263864,7.61104363545975e-06,25.4854555764376,2.77460865458236e-05,-1.70292839898633e-06,-2.73935693627641e-06,0.00218680694691414,0,0.200000000000001,-0.204896089485376,-5.77690406415807e-05
1.43,36.3948069249574,7.18625531092218e-06,25.4834041800105,2.71537549478223e-05,5.22346955649988e-10,-2.74780397748612e-06,0.00237583419908007,0,0.200000000000006,-0.20484558716596,-5.10291073986338e-05
1.44,36.6496307109498,6.75414140223559e-06,25.4813530613759,2.62783616613121e-05,1.63860806496566e-06,-2.73953693327347e-06,0.00255566587790741,0,0.200000000000004,-0.204798717441967,-3.95360904910114e-05
