X,Y,Vx,Vy,Phi,r,px2,px1,py1,py2
71.9667155044095,130.54197606586,8.28348728759077,0.417491487368043,2.74509973090005,0.444520868278712,0.231281040541686,8.3267572899851,0.0840243440314339,0.677466563197413
71.8885802024662,130.569960846971,8.29459092048268,0.417920099811996,2.74954712046225,0.44507296821343,0.231636177386407,8.33740249780998,0.084461446112158,0.678495165025254
71.8102167714757,130.597633644847,8.30553414645352,0.418718811874712,2.75400296195923,0.446203136355759,0.232184537337384,8.34799336908852,0.0849487180728801,0.679456558793191
71.7316264659249,130.624988816555,8.3163298998905,0.419738693070103,2.75847269331642,0.447840103813564,0.232932629109996,8.35853648846042,0.0854373982366212,0.680330523614145
71.652810809889,130.652021489512,8.32698732911525,0.420888080637238,2.76296102904138,0.449914958808262,0.233880580920914,8.3690393851991,0.0858798849526608,0.681097578597672
71.573771440853,130.678727082021,8.33751099680466,0.422124869856013,2.76747205755648,0.452372409363375,0.235025148205102,8.37950939514788,0.0862601959513114,0.6817390118118
71.4945095263518,130.705102883601,8.34826560668278,0.422852842425698,2.77200947528987,0.454740919223195,0.236362036169412,8.38995294685871,0.086581668251398,0.682238290692737
71.4150255877363,130.731158214143,8.3595525379818,0.42209668961742,2.77655898900856,0.454908569994801,0.237853767278718,8.40036758869212,0.0869034744961539,0.682661826884043
71.3353212284436,130.756902311496,8.37100768373952,0.42089511897438,2.7811047037649,0.454209263044804,0.239480666470537,8.41074411205536,0.087297904920348,0.683058765841281
71.2553973036076,130.782333849514,8.38239270031181,0.420119827556285,2.78564358163274,0.453651900094643,0.241267661155373,8.42107318109204,0.0877952541500804,0.683410477004827
71.1752542853707,130.807445884007,8.39361849130333,0.420001589564535,2.79017944798172,0.453640534998839,0.243249261463436,8.43135057090077,0.0883890121431676,0.683689376776812
71.0948929016764,130.832230513287,8.40467007804276,0.420442628437212,2.7947183433975,0.454257642838099,0.245450349549666,8.44157831116059,0.0890590233000665,0.683871323359682
71.0143143367332,130.856680783564,8.41555693160055,0.421264757850955,2.79926640782728,0.455466405465454,0.247882578558479,8.45176316880364,0.0897805992099308,0.683934406743873
70.9335201691536,130.880790891884,8.42629211235844,0.422316233457045,2.80382921967127,0.457196435011543,0.250547219207388,8.46191456205298,0.0904941521751681,0.6838571977041
70.8525122190515,130.904555828433,8.43688494620206,0.423502451060848,2.80841163906421,0.459378907043429,0.253439075208685,8.47204273018684,0.0911383286364327,0.683618581994523
70.7712924125082,130.927970888141,8.44734008836703,0.424779109962264,2.81301789871573,0.461958257236096,0.25654975138446,8.48215747731581,0.0916928718335726,0.683197997949264
70.6898621442144,130.951033403452,8.45803828649825,0.425479956834666,2.81765189296636,0.464419514927473,0.259870267062626,8.49226740506374,0.0921624135187642,0.682576928553374
70.6082217432273,130.973754144961,8.46931580815245,0.424494353005069,2.82229727852774,0.464365331260361,0.263355332149122,8.50237044741129,0.0926153435676014,0.681831548823908
70.5263726205139,130.996144085144,8.4807850895016,0.422988390101316,2.82693579791762,0.463304520527019,0.266976739937173,8.51245780242196,0.0931339159342741,0.681020905885958
70.4443157537264,131.018202290409,8.49218382016631,0.421955035206505,2.83156376849259,0.462381321180204,0.270752535272134,8.52252219066349,0.093751419651781,0.680127018041361
70.3620519134382,131.039921419524,8.50341364048444,0.421662336183085,2.83618530509269,0.462056162440736,0.274711122142245,8.53256222781767,0.0944593048107407,0.679119692790351
70.2795821781047,131.061293027579,8.51445847225312,0.42200297774281,2.84080706002162,0.46242540343338,0.278871915976347,8.54258273082469,0.0952336001761865,0.677971265618339
70.1969080816075,131.08230975778,8.5253295219644,0.422774923038569,2.84543582664108,0.463449618643143,0.283241879410125,8.55259275670618,0.096045128476888,0.676656142919313
70.1140315413438,131.102965598618,8.5360419455367,0.423803966487328,2.85007778052514,0.465050851849985,0.287818491340328,8.56260334325106,0.0968236098667319,0.675149343867417
70.0309547083833,131.123255482082,8.54660672544458,0.424979571711016,2.85473829709854,0.467151872805545,0.292593701060527,8.57262563870933,0.0974957008372712,0.67342648631768
69.9476798397374,131.143174730731,8.55702957953127,0.426248080266466,2.85942204367571,0.469689582124585,0.297557222900765,8.58266964348188,0.0980370029922284,0.67146407078755
69.8642085929757,131.162721139078,8.56772954858221,0.426774461247095,2.86413342950194,0.472047884765923,0.302699401765574,8.59274353857466,0.0984526011371827,0.669240738972007
69.7805411511872,131.181909673238,8.57912950371516,0.425065310952901,2.86885093318314,0.471054253461798,0.307966730034002,8.60284112854852,0.0988293937140554,0.666859052888128
69.6966787795149,131.200756264084,8.59077992019133,0.422639507524513,2.87354993367184,0.468688816147115,0.31331878882364,8.61295017067429,0.099271323935838,0.664409484750792
69.6126225074387,131.219261231778,8.602358459088,0.420820715323766,2.87822517061687,0.466467838061099,0.318765412030285,8.62306434853178,0.0998169099474921,0.661880541663891
69.5283732948359,131.237416427559,8.61374593488508,0.419966882747537,2.88288171205318,0.465000009612728,0.324329820345291,8.63318492271639,0.100453204007692,0.659236451690617
69.4439324934291,131.25521230385,8.6249255957572,0.419934294627496,2.88752796805286,0.464411287891213,0.330028519230774,8.64331910714878,0.101149173349555,0.656440508541408
69.359301958505,131.272640834338,8.63591435249019,0.420450780629492,2.89217252622788,0.464647545351038,0.33586736259729,8.65347736702679,0.101868424197121,0.653458156790379
69.2744839512265,131.289695882571,8.64673336241753,0.421280726531132,2.89682313310373,0.465604526203295,0.341844163370085,8.66367102704601,0.102528691219732,0.650256679748395
69.1894809722741,131.306372652198,8.65739824494893,0.422272314661645,2.90148646454288,0.467177897616197,0.34795240070834,8.67391048570914,0.1030452314873,0.646805325241928
69.1042956241757,131.322666957231,8.6679177964436,0.423349168481029,2.90616823179014,0.469281001790269,0.354184302731118,8.6842040885268,0.103389871222348,0.643075480106546
69.018929793107,131.338577513884,8.678747111315,0.423507505902658,2.91087389155632,0.471220205994717,0.360533943768741,8.6945576761406,0.103567860496142,0.639041079950488
68.9333832042825,131.3541245748,8.69041581142952,0.420716987584535,2.91557660729047,0.468786290738677,0.366945795651204,8.70495867094637,0.103686509095553,0.634833770845376
68.8476566695735,131.369331034624,8.70240526695481,0.416918518777938,2.92024354115188,0.464514006368154,0.373369274795837,8.71538923075166,0.103877503530356,0.630588191349659
68.761751159974,131.384199327018,8.71432240768037,0.413882196648628,2.92486747197435,0.460404804112143,0.379806225353668,8.72584365219759,0.104185814353173,0.626303877585428
68.6756678013068,131.39872064958,8.72602531422463,0.412087001181117,2.92945479787295,0.457258028553885,0.386274967558774,8.73632592392975,0.104593422015952,0.621938158979361
68.5894081997089,131.412884401425,8.73749750949457,0.411342197573984,2.93401627205349,0.455233995451818,0.392790116546885,8.74684552159352,0.105061289681998,0.617442178265719
68.5029744842022,131.426682059859,8.74876277180318,0.411286021573208,2.93856282877934,0.454256257157844,0.399358031515844,8.75741389939171,0.105545491372098,0.612769534439366
68.4163691777851,131.440107669421,8.75984920176994,0.411605449121529,2.94310424916065,0.45418378722525,0.405978753493476,8.76804210222014,0.10595479465961,0.607877609484518
68.329595017338,131.453157102802,8.77077762755647,0.412098199915554,2.94764886637241,0.454875469047453,0.412649116166836,8.77873921622042,0.106197034099651,0.602727929665974
68.2426548145319,131.4658270943,8.78156033950884,0.412661476253585,2.95220370590882,0.456212881300925,0.41936545625166,8.7895114758556,0.106241366435526,0.597285986028197
68.1555505169218,131.47811766996,8.7926766148512,0.412142354281749,2.95677528734476,0.457399728543469,0.426126443583144,8.80036201069763,0.106092937707402,0.591521362369889
68.068281043699,131.490053745839,8.80470947033518,0.408118093202463,2.96133288336998,0.45348153420241,0.432880875621895,8.81127270456048,0.105874802398532,0.585589194840992
67.9808463373935,131.50166382227,8.81709505863046,0.402878962092962,2.96583783899126,0.447406231602503,0.439576274160764,8.82222176718791,0.105738166547596,0.579659918517592
67.8932471739487,131.512952116071,8.82940363432273,0.398539667128575,2.97028182937603,0.441547200086008,0.446208898787274,8.83320468364113,0.105731000608102,0.573742517684309
67.8054848335997,131.523909550062,8.84148497001656,0.395660922850045,2.97467262687543,0.436842398904848,0.452792215408116,8.84422788492054,0.105830508831929,0.567787728615315
67.7175611446869,131.53452504198,8.85332514096326,0.39400605417398,2.97902303861653,0.433468520071691,0.459338494026302,8.85530241061937,0.105991409265769,0.561735637957639
67.6294784114152,131.54479005965,8.86495286258076,0.393139365723558,2.98334597671865,0.431322496862167,0.465854239998178,8.86643993706603,0.106164214173674,0.555529361248944
67.5412392509025,131.554699173811,8.87640020856178,0.392689568040882,2.98765286176156,0.430228651275849,0.47234144435914,8.87765055510436,0.106251692781427,0.549117987030968
67.4528464249813,131.564249117111,8.88769073361185,0.392419372861696,2.99195332588035,0.430013606157975,0.4788000533987,8.88894156674531,0.106156866375713,0.542456869348626
67.3643027239277,131.573437626816,8.89883855162732,0.392209672316771,2.99625540283538,0.430532011983985,0.485230213181822,8.90031687106261,0.105847246916142,0.535507018944486
67.2756099208602,131.582266072361,8.91033659495081,0.390763433496754,3.00056627729994,0.430861858265281,0.491634549462357,8.9117768425412,0.10532841957145,0.528235577968843
67.1867658969669,131.590763630074,8.92277876218983,0.385348165243329,3.00485157963561,0.425475164822185,0.497969551318923,8.92329890353524,0.104737915311034,0.520820838391387
67.0977695238578,131.598963387915,8.9355734783565,0.378591507550035,3.00906791871747,0.417678091881285,0.504186354296449,8.93485889502417,0.104241889522584,0.513466347390732
67.0086212749024,131.606870823953,8.94828232238233,0.372894492137676,3.01320624568864,0.410164554141528,0.510277649646072,8.94645385501716,0.103888622638138,0.50619074752646
66.9193224972987,131.614476533505,8.96075843718632,0.368869326450297,3.01727569629807,0.403984345052907,0.516252451076885,8.9580922898258,0.103650174394545,0.498938379610649
66.829875126804,131.621769084718,8.97299236802508,0.366226277635229,3.02129094458516,0.399319087199359,0.522120511736079,8.96978624940209,0.103475549412963,0.491638746290505
66.7402814882518,131.628740092178,8.98501600109254,0.364460965025346,3.02526660987203,0.396035654717749,0.527888052180718,8.98154718417624,0.103310827531089,0.484225431426182
66.6505441101274,131.63538474296,8.99686309413308,0.363152335915755,3.02921546681286,0.393924374835782,0.533558449455094,8.99338401651768,0.103056948452647,0.476640353854492
66.560665590152,131.641700648946,9.00855832859632,0.362034503116271,3.03314820279158,0.392781205966227,0.539134131671643,9.00530231913946,0.102616041157546,0.468833698637468
66.4706485015972,131.647686536022,9.02011640469515,0.360976841203945,3.03707361716828,0.392437654421155,0.544618284768385,9.01730395264735,0.10195468309999,0.460763123340314
66.3804942797111,131.65334488489,9.03202004507467,0.358612519556373,3.04099928825154,0.391889575854065,0.55001654375163,9.02938706404181,0.101077986745153,0.452394530965336
66.290199794289,131.658707227825,9.0448208993008,0.352068258988264,3.04488946305634,0.385380730444131,0.555297482359735,9.04152723154231,0.100129463143816,0.443918181593006
66.1997629382052,131.663808981595,9.05793934267862,0.344160231298297,3.0486987856615,0.376368474020909,0.560422870424854,9.05370005737882,0.0992801426990155,0.435557697957023
66.1091839006571,131.668656293479,9.07096626366903,0.33742452020642,3.05241821470643,0.367709353270989,0.565385821200351,9.06590361934044,0.0985752730550615,0.427339004521087
66.0184640416367,131.673239822469,9.08377043317777,0.332478642483142,3.0560578825269,0.360499273025065,0.570192781560875,9.07814692760152,0.09798287854845,0.41920222340562
65.9276052984285,131.677548344345,9.09634639870881,0.328993124587916,3.05963359841776,0.354910224759993,0.574851703782408,9.09044148874077,0.0974485546818613,0.411070036305802
65.8366098789908,131.681573995241,9.1087252279328,0.326425064939922,3.06316091317404,0.350783310006221,0.579368592716398,9.10279737450845,0.0969165468960256,0.402870448824132
65.7454800822294,131.685312704564,9.12093877273311,0.324329396841498,3.06665328993585,0.347883487211631,0.583747982238824,9.11522165115073,0.0962919234279553,0.394541393333583
65.6542181932723,131.688762929865,9.13300980413706,0.322431076105786,3.07012185262205,0.345988674154148,0.587994355162212,9.12771782058012,0.0954815584418611,0.386030594594786
65.5628264408431,131.691924240724,9.14495197962131,0.32059693447179,3.07357570374236,0.344916592872526,0.592113477344059,9.14028571033433,0.094452431231204,0.377294208961786
65.471305835599,131.694799986462,9.15722471958374,0.317424190621809,3.07702241077523,0.343606966952486,0.596113528808071,9.15292150001992,0.0932087948094136,0.368298493662678
65.3796523964619,131.697423139844,9.17031191641728,0.309965978277898,3.08042551045509,0.336215048126118,0.599976395255664,9.16560057281002,0.0918965981445013,0.359241844910571
65.2878632518761,131.699830540808,9.18366844409872,0.301153542209076,3.08373842936985,0.326253039251293,0.60367744501596,9.17829941091823,0.0906886715246458,0.350363539711282
65.1959383457593,131.702028798026,9.19693219042299,0.293605765203369,3.08695215518887,0.316694225197818,0.607212887032053,9.19101650397693,0.0896265146190132,0.341697012728872
65.1038789790779,131.704008743017,9.20999225811048,0.28793321396044,3.09007751681408,0.3086630839804,0.610588275573034,9.2037603328058,0.0886747387990283,0.333180159613732
65.0116869824141,131.705759510935,9.22284623161951,0.283772225862916,3.09313106271279,0.302318446330893,0.61381066207669,9.21654104327381,0.0877770332333227,0.324730410520885
64.9193643431858,131.707273851762,9.23552214659878,0.280550608722878,3.09612888805419,0.297478090728083,0.616886276968189,9.22936688273557,0.0868780712765158,0.316270963453064
64.8269130377757,131.70854848364,9.24804772780198,0.277807097335132,3.09908476792225,0.293890609628649,0.619820766319386,9.24224302756902,0.085892465075105,0.307736925863907
64.7343349776133,131.709582702081,9.26044278186919,0.275261647531232,3.10201002547142,0.291318927105932,0.622620074946929,9.25517138031323,0.0847365366918069,0.299074985999852
64.6416319925382,131.710376907505,9.27271915166319,0.272781449114859,3.10491382098349,0.28957105700146,0.625291357649672,9.26815057781178,0.0833785845313457,0.290241648622953
64.5488046736652,131.710935099389,9.28529756637068,0.269006145187102,3.10780354136206,0.287587616587733,0.627843820898573,9.28117602704899,0.0818213803704424,0.281204691340605
64.4558485400495,131.711289899172,9.29856886476933,0.26106235770311,3.1106441687511,0.27973878872274,0.63027147385107,9.29422583184039,0.0802056529125679,0.272158876194595
64.3627603267529,131.711477827203,9.31205060926803,0.251816303264348,3.1133902389981,0.269364934599938,0.632563400969847,9.30727964909861,0.078698698297174,0.263345749260765
64.2695398194206,131.711505804544,9.32544546609119,0.243847003741456,3.11603317353329,0.259425434704195,0.634719706870562,9.32033637951102,0.0773374620626441,0.254803490034078
64.1761882042619,131.711365359142,9.33866563314665,0.237736849188648,3.11858400161093,0.251023031269329,0.636745419708994,9.33340333465143,0.0760850916963278,0.246470644787536
64.082707119811,131.711046512527,9.35170989615164,0.23310914260209,3.12105926056137,0.244294666490702,0.638646381443235,9.34648887406159,0.0748865780279146,0.238262496385374
63.9890982620085,131.710542953581,9.36460049796901,0.229392920150485,3.12347481614399,0.239040437706435,0.640428005968922,9.35959947061131,0.0736900293335054,0.230100878120027
63.8953632495921,131.709852267577,9.37735902148611,0.226137247378625,3.12584409080184,0.234996720757758,0.642095427565023,9.37273893573809,0.0724231767511725,0.221921375932396
63.8015036005349,131.708974532109,9.39000066331159,0.223072001179475,3.12817796259076,0.231925335772119,0.64365409500586,9.38590836379217,0.0710160189626379,0.213672603338352
63.7075207493147,131.707910869732,9.40253454606917,0.220070659463809,3.13048516719931,0.229636062018595,0.645110462939336,9.39910622816589,0.0694399550555573,0.205313417148744
63.6134149314529,131.706665576969,9.41533433613223,0.215911755818648,3.13277261524388,0.227150995221675,0.646472655108914,9.41232839130549,0.0676969487776944,0.196814025357469
63.5191815667242,131.705268684423,9.42868876844289,0.207973072418766,3.1350091956128,0.219409864309535,0.647742993565443,9.42555802499107,0.0659142725635746,0.188351223679348
63.4248173837881,131.703754219238,9.44219462413585,0.198833538318496,3.13715332294755,0.209315095194492,0.648921046373699,9.43877985299288,0.0642446353238455,0.180153071874798
63.3303220922168,131.702129150034,9.45562490623324,0.190893702535736,3.13919718341995,0.19965017396284,0.650009655838701,9.4519933640463,0.0627197251018572,0.172259642505821
63.2356967230962,131.700386141504,9.46891394554862,0.184689199889219,3.14115130205717,0.191438141449579,0.651012778925077,9.46520441714823,0.061303684191131,0.164613097986887
63.1409426757899,131.698516529372,9.48205980180154,0.179857277873615,-3.14015410607534,0.184785327136273,0.65193413425802,9.47841953675756,0.0599454548094656,0.157132148927502
63.0460613422908,131.696515143494,9.49507705888717,0.175860234444015,-3.13833377483235,0.179482986790146,0.652776936979431,9.4916437264488,0.0585987021490269,0.149742854385295
62.9510540071311,131.694380445115,9.50798068111308,0.172282272998506,-3.13656079174913,0.175275172057489,0.653544197670534,9.50487996402225,0.0572053568686499,0.142385611957309
62.8559218488106,131.692113158517,9.52078036445731,0.168880487870558,-3.13482537289807,0.171938372239806,0.654239213802676,9.51812919619507,0.0557114596376493,0.135013913754449
62.7606659753199,131.689714919568,9.53348199448339,0.165543993181811,-3.13311971816155,0.169297599693325,0.654866119565858,9.53139041037725,0.0540937927213747,0.127591120552836
62.6652863731039,131.687189895322,9.54641580542036,0.161272772868448,-3.1314376925589,0.166534681161461,0.655430445496433,9.54466060874416,0.0523531821947785,0.12009081967463
62.5697786712254,131.684563471129,9.55978057395523,0.153857998480077,-3.12980449653254,0.159449618339681,0.655938311552531,9.5579286674164,0.050593665902781,0.112659307846144
62.4741398779118,131.681865078314,9.57324829399875,0.145393874537114,-3.12825529335808,0.150304374714002,0.65639539293118,9.57118475585525,0.0489434294827475,0.105495356928685
62.3783696912034,131.679101374136,9.58665405193957,0.137979081780582,-3.12679687361998,0.141553995908581,0.65680586112998,9.58442885025124,0.0474288778149941,0.098638197979966
62.2824689831067,131.676266347881,9.59994955423811,0.132096566243847,-3.12541976353232,0.134104989744037,0.657172324721887,9.59766527623417,0.0460182184879727,0.0920362838388655
62.1864389279485,131.673352764452,9.61313030850414,0.127417940120682,-3.12411016260522,0.128026400876128,0.657496246593513,9.61089881654213,0.0446670347962907,0.0856158898684782
62.0902806642882,131.670356606468,9.62620428811969,0.123452990275997,-3.12285540502467,0.123093172152199,0.657778434379074,9.624133187165,0.0433363779963116,0.0793116586783924
61.9939952181926,131.667277159133,9.63917969449078,0.119837934758568,-3.12164528625706,0.119062226680227,0.658019520142625,9.63737069340413,0.0419825590018377,0.0730730805529447
61.8975835268369,131.66411564199,9.6520618754949,0.116374048713976,-3.12047179065059,0.115740876694007,0.658220418631186,9.65061223784713,0.0405677292864368,0.0668618870163868
61.8010464781165,131.660873965523,9.6648542922354,0.112977625812446,-3.1193285820119,0.112985003897981,0.658382798154244,9.66385731976441,0.0390753403365096,0.0606484296424981
61.704383922104,131.657555841367,9.67785419768637,0.108900085808641,-3.11821064530075,0.110173175368447,0.658509574304345,9.677103954929,0.0375038331236368,0.0544111462779995
61.6075918361883,131.654181054111,9.69119802444623,0.102436932716922,-3.11713677069184,0.104096385486637,0.658607477499984,9.69034555941978,0.0359302253508247,0.0482614908449364
61.5106676388333,131.650773069955,9.70461234528456,0.095121872212314,-3.11613425311224,0.096334114066119,0.658684609404637,9.70357665116266,0.034453100582752,0.0423587146312059
61.4136110614565,131.647337848033,9.7179768384717,0.0886776288803494,-3.11520877331607,0.0889171137898166,0.658745625825469,9.71679738806442,0.0330931361893221,0.036739400371431
61.3164228520204,131.64387044929,9.73125490790271,0.0835524071189963,-3.11435196907345,0.0826538019643776,0.658792081453769,9.7300106862683,0.0318221136626562,0.0313584137584257
61.2191040222285,131.640364690168,9.74443889858115,0.0794527200600779,-3.11355173086791,0.0775697585027948,0.658823752116966,9.74321984675595,0.0306012194557894,0.0261496551886182
61.1216555430842,131.636817437375,9.75753143591865,0.0759196330495378,-3.11279753102501,0.0733974540100304,0.658839694133212,9.75642750292963,0.0293987565112133,0.0210574362593263
61.0240782789027,131.633228712147,9.77053602834491,0.0726299322503428,-3.11208158302931,0.0698849468361704,0.658838893268435,9.76963534882717,0.0281861973624018,0.0160427050969929
60.9263730240432,131.629600241539,9.7834547395293,0.0694318836741828,-3.11139819098673,0.0668652623024278,0.658820670109155,9.78284412136002,0.0269415186065345,0.0110784883891881
60.8285405465376,131.625934190446,9.79628878209166,0.066282981543846,-3.11074297332272,0.0642367629779773,0.658785066152386,9.79605354615902,0.0256545737848057,0.00614475515766344
60.7305806468261,131.622233826884,9.80931740827353,0.0626608980094084,-3.11011244522571,0.0615565991190312,0.658733285089291,9.80926219881976,0.0243232669468085,0.00122698917536468
60.6324896394082,131.6185137569,9.82264104666156,0.0573746932958619,-3.10952014223227,0.056559819396237,0.658671282757429,9.82246625879577,0.0230018828460601,-0.00359300557440178
60.5342653509394,131.614790998468,9.83601700306612,0.0515163141165577,-3.10898527040912,0.0503584916550441,0.658607143575896,9.83566300878335,0.0217585589529108,-0.008198977901543
60.4359075865983,131.611070128075,9.84935332319822,0.0463516034617992,-3.10851184198543,0.0444572647214871,0.658545462811747,9.84885263190518,0.0206061341704782,-0.012561385377154
60.3374169935701,131.607347465996,9.86261885066902,0.0422058829112803,-3.10809302011804,0.0394588562585531,0.658487260215177,9.86203686881498,0.0195210496679721,-0.0167166026670032
60.2387944363905,131.603618815351,9.87580468674707,0.0388081775256846,-3.10771984419941,0.0352987632449331,0.658431656760741,9.87521776315027,0.018474662710517,-0.0207143710366893
60.1400407611858,131.599882434905,9.88890719046307,0.0358343054525818,-3.10738486069256,0.0317902879516329,0.658376997497871,9.88839711309243,0.0174452879434455,-0.0245949265376453
60.0411567626728,131.596138678472,9.90192715191409,0.0330697472768884,-3.1070823939888,0.0287722383049975,0.658321418499972,9.90157626073595,0.016416997830504,-0.0283872681303592
59.9421431998199,131.592389016741,9.91486451395933,0.0304052765370661,-3.10680817064513,0.0261250512019899,0.658263304441415,9.91475592049485,0.0153787100841214,-0.032111929946268
59.8430008186316,131.588635279796,9.92771933943864,0.0277998739426136,-3.10655892922481,0.0237643613018183,0.658201732430551,9.92793599622677,0.0143236906349955,-0.0357838239957004
59.743729432233,131.584880157503,9.94076268228593,0.0248844019685924,-3.10633221036732,0.0213636974349635,0.658136944900828,9.94111537681565,0.0132490762036781,-0.0394129112930557
59.6443256166089,131.58113385747,9.95408124652099,0.0209059353365176,-3.10613706135,0.0174525660408675,0.658073592489511,9.95429171459464,0.0121900580047338,-0.0429432093205264
59.5447875078771,131.577407578757,9.96744805121572,0.0166411006400957,-3.10598540299106,0.0128584246981246,0.658018304987926,9.9674637309498,0.0111875853285994,-0.0462986398385396
59.4451149809421,131.573704290088,9.9807807437029,0.0128581667604427,-3.10587901237364,0.00849652073891813,0.657974927547721,9.98063160632575,0.0102455337323164,-0.0494607389134956
59.3453085935201,131.570022318367,9.99405025365918,0.00970749199295262,-3.10581363735011,0.00466761024699077,0.657944428538509,9.99379633713561,0.00934888652589905,-0.0524509013359591
59.2453691025849,131.566359823436,10.0072449153398,0.00703907047814656,-3.10578390392985,0.00135527690049176,0.657925975323311,10.0069592737169,0.00848098741825254,-0.0552992901821483
59.1452972953923,131.562716265629,10.0203609190956,0.00466965665190039,-3.10578509703689,-0.00153454082605135,0.657917735440814,10.0201218118319,0.00762913446099844,-0.0580319401281884
59.0450939454435,131.559092295146,10.0333959815559,0.00246741497955588,-3.10581348018002,-0.00409692289514177,0.657917497146536,10.03328512602,0.00678804283916179,-0.0606682847103457
58.9447598157342,131.55548926452,10.046350057193,0.000358307065163099,-3.1058661784906,-0.00640867688234258,0.657923197934821,10.0464499229042,0.00595622992113931,-0.0632221553389627
58.8442956643743,131.551908801583,10.0592225356075,-0.00169094165299843,-3.10594099001978,-0.00852779906747496,0.657933430100797,10.0596161952125,0.00513049077059691,-0.0657033660672255
58.7437013411173,131.548353006522,10.0722817215473,-0.00387388190767579,-3.10603626767157,-0.0106320452639567,0.657947935413993,10.0727829841173,0.00430757509361967,-0.068118303070861
58.6429736200643,131.544827697152,10.0856142513706,-0.0065629744587945,-3.10615622650995,-0.0134598586987633,0.657969576870598,10.0859486176218,0.0035033275334655,-0.0704392157319091
58.5421108411756,131.541339052448,10.0989970866018,-0.00935294226104122,-3.10630635838401,-0.0165701950115755,0.658002815807883,10.0991124128815,0.002735123056965,-0.0726266190404772
58.4411129179851,131.537889124533,10.1123482003838,-0.0118787275314791,-3.10648708101036,-0.0195348299397217,0.658050588091181,10.1122745317499,0.00200149472603073,-0.074668934000357
58.3399803627163,131.534477800692,10.12563749278,-0.0140737701836856,-3.10669606803324,-0.0222168122318295,0.658113771150424,10.1254357238031,0.00129411917154698,-0.076576140396071
58.238713889161,131.531104875993,10.1388528665532,-0.0160096270094193,-3.10693046456059,-0.0246234003011763,0.658191591112635,10.1385971301762,0.000604973914178683,-0.0783643900568052
58.1373142678742,131.527770752824,10.1519895468306,-0.017776851202559,-3.10718775048915,-0.0268035565145608,0.658282210434841,10.1517600279822,-7.13612903950925e-05,-0.0800480498415936
58.0357822821703,131.524476417775,10.1650457046566,-0.0194428268188572,-3.1074659226753,-0.028808618224361,0.65838333051375,10.1649255458384,-0.000731552154320522,-0.0816376662677385
57.9341187175427,131.521223217044,10.1780204497887,-0.0210470302840447,-3.10776345386877,-0.030681781159227,0.658492760643566,10.1780943833837,-0.00136890256653999,-0.0831403169654266
57.8323243620133,131.518012655303,10.1909133867722,-0.0226088283135039,-3.10807920177818,-0.0324569655097681,0.658608950856305,10.1912665440381,-0.00198298493123161,-0.0845605256161548
57.7303991068533,131.514846326267,10.203993976231,-0.0241665136652543,-3.10841234065157,-0.0341830030257071,0.65873150594102,10.2044410787006,-0.00257664276422531,-0.0859009123410885
57.6283398436809,131.511726324469,10.2173546401677,-0.0257759384591733,-3.10876313008532,-0.0359851081300724,0.658861738319124,10.2176163929526,-0.00314996729106554,-0.0871574744439556
57.5261450228931,131.508654690643,10.2307698952511,-0.0273558900678897,-3.10913198062424,-0.0377782949379788,0.65900213777217,10.2307918534236,-0.00370437198982643,-0.0883207785837214
57.4238145844661,131.505632690924,10.2441541119432,-0.0288448130143943,-3.10951840144353,-0.0394932465942776,0.659154867240665,10.2439676065482,-0.00424496210730752,-0.0893844505729646
57.3213490288202,131.502661232625,10.2574749890553,-0.0302380300075946,-3.10992150782911,-0.0411161793677956,0.659320754134353,10.2571443829187,-0.00477507888231798,-0.0903499614769885
57.2187490628944,131.499741240973,10.2707204814477,-0.0315545391335033,-3.1103404294401,-0.0426593262869315,0.659499186540698,10.270323318223,-0.00529602508269988,-0.0912222815234429
57.1160154672505,131.496873776865,10.2838861371247,-0.0328149981729426,-3.11077446224298,-0.0441417316381103,0.659688505758778,10.283505686384,-0.00580736867102871,-0.0920059375962125
57.0131490486929,131.494060024984,10.2969702771849,-0.0340343882547561,-3.11122309249577,-0.0455817910334031,0.659886564782262,10.296692603343,-0.00629946936780357,-0.0927036865338664
56.9101506244717,131.491301250403,10.3099722069968,-0.0352218163853538,-3.11168597811834,-0.0469953498180247,0.660091308209956,10.3098847362975,-0.00675938414701704,-0.093316565085388
56.8070210173925,131.488598765047,10.3228915873049,-0.0363824846754592,-3.11216292230692,-0.048395679622362,0.660301322449433,10.323082030564,-0.00718352719434279,-0.0938443390282373
56.7037601581892,131.485953679155,10.336000483101,-0.0374387204191954,-3.11265385317181,-0.049738618986214,0.660516361438258,10.3362834492763,-0.00757398931013143,-0.094286111680475
56.6003649836234,131.483365158921,10.3493980242309,-0.0381935667532294,-3.11315616709,-0.0506653391240313,0.660736801947883,10.349487160561,-0.00794274449849297,-0.0946556906681337
56.4968339889439,131.48083189003,10.3628548535664,-0.0388128304907078,-3.11366639093631,-0.0513646917970499,0.660963734134963,10.3626923189296,-0.00830578435827079,-0.0949676227498344
56.3931671310787,131.47835435833,10.3762800362969,-0.0394667680540543,-3.11418335665857,-0.0520355899543247,0.661198760841983,10.3758990608256,-0.00867094890622866,-0.0952201323290183
56.2893649177004,131.475934075354,10.3896399233868,-0.0402009621962064,-3.11470726295218,-0.0527594915012684,0.661442683459089,10.3891081942526,-0.00903791043933211,-0.0954083938408417
