time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,aty,any,atx,anx
11.119647309951409,247.051549985495,3.5057472562047174,22.221938814338632,-0.0009509384936978713,2.1570456643882116e-05,0.014971011780327715,-1.1098327991692282e-05,0.01901282280791539,-0.0017453798455139675,0.0007428817912891856,0.0008271906540681125,0.02500695264989564,0.00014317627210516624,-0.0015372619319868476,0.016508273712314562,2.0864021752278e-05,7.064348916041146e-07
11.145934892244439,247.63571011390542,3.5047079238158982,22.221939358302272,-0.0009911313616726913,2.1279154238330154e-05,0.015467568291375787,-1.106512987883835e-05,0.0187623370381008,-0.0017255515566511805,0.0007644722397981137,0.0008152808191411416,0.025006798794593083,0.0001470329496709756,-0.0015204874625234076,0.016988055753899195,2.0521461826338076e-05,7.576924119920766e-07
11.172222474537469,248.2198702754771,3.503679288253836,22.221939893257865,-0.0010308783722910782,2.098872817997305e-05,0.015957455406887117,-1.103168664920912e-05,0.0185052222785769,-0.0017051600985896179,0.0007857453145393878,0.0008030361497269735,0.02500664620681755,0.00015082768960076218,-0.001503329744216154,0.017460785151103272,2.0178720329085343e-05,8.100078508877054e-07
11.198510056830498,248.80403047036816,3.5026616878884997,22.221940419201815,-0.001070169170401973,2.0699185391182897e-05,0.01644049437714309,-1.0997963660272893e-05,0.018241127790569973,-0.0016842139388707441,0.0008066919975385642,0.0007904398010073906,0.025006494799550326,0.00015455866135147871,-0.001485767128805782,0.017926261505948872,1.9835888485407143e-05,8.632969057757558e-07
11.224797639123526,249.38819069870928,3.5016554563524545,22.221940936132967,-0.001108992823624598,2.0410533380655377e-05,0.01691649699528067,-1.0963951087415431e-05,0.01796968250601339,-0.0016627217883679458,0.0008273028171727229,0.0007774740003515526,0.025006344483472963,0.00015822393834690374,-0.001467777344227987,0.018384274339508656,1.9493060493446415e-05,9.174728872089625e-07
11.251085221416556,249.97235096060328,3.5006609224105203,22.22194144405268,-0.0011473378058504476,2.0122780399031724e-05,0.01738526502095964,-1.092960249893703e-05,0.01769049142348569,-0.001640692613584726,0.0008475678210684286,0.0007641198223297866,0.025006195166792457,0.0001618214896639628,-0.0014493374686862963,0.018834602489645937,1.9150333794897628e-05,9.724466041340956e-07
11.277372803709586,250.55651125612474,3.4996784098224643,22.221941942964918,-0.0011851919795815217,1.9835935586061696e-05,0.0178465895049183,-1.089489692748398e-05,0.017403131822091373,-0.0016181356497531937,0.0008674765425951813,0.0007503569332017924,0.02500604675529812,0.00016534917037084554,-0.0014304238615157516,0.019277013366434052,1.880780934530278e-05,1.0281262407589172e-06
11.303660386002615,251.14067158531984,3.4987082371982536,22.22194243287635,-0.0012225425757974638,1.9550008971199564e-05,0.018300250012960116,-1.085978794566484e-05,0.017107149636797884,-0.0015950604149098822,0.000887017960329803,0.0007361633224765518,0.025005899151765123,0.00016880471075145567,-0.0014110120384161662,0.019711262051376282,1.8465591749199355e-05,1.08441722200021e-06
11.329947968295645,251.72483194820592,3.497750717845331,22.221942913796443,-0.0012593761697341618,1.9265011392453156e-05,0.01874601375831477,-1.0824260796648219e-05,0.016802056446339555,-0.0015714767251345993,0.0009061804504366058,0.000721515047415899,0.025005752256245857,0.0001721857048646796,-0.001391076480885831,0.0201370902392006,1.8123789327694327e-05,1.14122206475883e-06
11.356235550588673,252.30899234477147,3.496806159607314,22.221943385737557,-0.0012956786507318317,1.8980954601775636e-05,0.01918363466445887,-1.0788261046599328e-05,0.016487327614830263,-0.0015473947111286337,0.0009249517326990118,0.0007063860244352536,0.025005605965509305,0.00017548959912387787,-0.00137059037411843,0.0205542250385773,1.778251438876011e-05,1.1984402130155256e-06
11.382523132881703,252.89315277497565,3.495874864693475,22.221943848715064,-0.001331435184233506,1.8697851488834903e-05,0.01961285239570404,-1.0751756888844232e-05,0.016162402182380662,-0.001522824836275703,0.0009433188119325809,0.0006907479081175672,0.025005460173201873,0.00017871368181983678,-0.0013495252744983792,0.02096237767020242,1.7441883632678514e-05,1.255967856156388e-06
11.408810715174733,253.47731323874825,3.4949571294983457,22.22194430274746,-0.00136663016415163,1.8415716019288313e-05,0.02003339140897862,-1.0714698511045815e-05,0.015826685097319715,-0.0014977779162678305,0.0009612679176557687,0.0006745701026130458,0.02500531476954969,0.00018185507471855892,-0.0013278507171859014,0.021361242126164522,1.7102018287188715e-05,1.3136977320995986e-06
11.435098297467762,254.06147373598967,3.494053244410797,22.22194474785649,-0.0014012471542352708,1.813456336506781e-05,0.020444960095486797,-1.0677044059461933e-05,0.015479552301678912,-0.001472265140286144,0.0009787844461022963,0.0006578199499791985,0.025005169641032176,0.00018491072800515542,-0.0013055337858597503,0.021750493881346547,1.676304444535722e-05,1.3715189197105885e-06
11.46138587976079,254.64563426657062,3.4931634936120344,22.22194518406728,-0.0014352688178158666,1.7854409896858242e-05,0.020847250093003863,-1.0638744092799714e-05,0.01512035900264872,-0.00144629809360362,0.000995852909793918,0.0006404631339082726,0.025005024670848582,0.00018787741987226568,-0.0012825386798304792,0.022129788772834343,1.6425093268299835e-05,1.4293166285584075e-06
11.48767346205382,255.2297948303322,3.492288154862047,22.221945611408472,-0.0014686768364153447,1.7575273321094334e-05,0.02123993585566056,-1.0599746067378558e-05,0.014748451171733658,-0.0014198887813273483,0.0010124569007788266,0.0006224643238229208,0.025004879738762673,0.0001907517619189688,-0.0012588263273417071,0.022498762183002268,1.6088301323051603e-05,1.4869719980427317e-06
11.51396104434685,255.81395542708586,3.4914274992742524,22.22194602991237,-0.0015014518191611207,1.7297172707199047e-05,0.02162267456508669,-1.0559998147261403e-05,0.014363179904704728,-0.0013930496528314121,0.0010285790740678577,0.0006037880624185635,0.02500473472140753,0.0001935302111898661,-0.0012343541063464805,0.02285702867143317,1.5752810785288802e-05,1.544361921910246e-06
11.54024862663988,256.39811605661333,3.4905817910782955,22.221946439615092,-0.0015335732067139883,1.7020128694815177e-05,0.021995106451615797,-1.0519431667520185e-05,0.01396391775726527,-0.001365793626263221,0.00104420115753558,0.0005843998689995423,0.02500458949280126,0.00019620908910929623,-0.0012090757433239443,0.02320418219493974,1.541876977719888e-05,1.601358917616298e-06
11.566536208932908,256.98227671866715,3.489751287371259,22.22194684055673,-0.0015650191753633883,1.6744163294487054e-05,0.022356855564186606,-1.0478009606617904e-05,0.01355007556920379,-0.0013381341123574733,0.0010593039933645798,0.0005642674919997561,0.025004443924765536,0.00019878460673554313,-0.001182941464350543,0.02353979702853715,1.5086332232332476e-05,1.6578310621545787e-06
11.592823791225937,257.56643741297,3.488936237857828,22.221947232781492,-0.0015957665488978913,1.646930024951708e-05,0.02270753098078962,-1.0435635475628268e-05,0.0131211176490332,-0.0013100850366899292,0.0010738676137980298,0.0005433621988032524,0.025004297887645886,0.0002012528946842006,-0.0011558984680231715,0.02386342944881279,1.4755658233473383e-05,1.7136420160436956e-06
11.619111373518967,258.1505981392157,3.488136884580258,22.22194761633789,-0.0016257907275644796,1.6195565031748237e-05,0.02304672838745457,-1.0392272402536432e-05,0.012676572581196494,-0.001281660859479201,0.0010878713503965035,0.0005216599428481722,0.02500415125119441,0.0002036100347940604,-0.0011278917743712906,0.024174620161825863,1.4426913877490553e-05,1.7686511542576843e-06
11.645398955811997,258.73475889706884,3.487353461639216,22.221947991278864,-0.0016550656445707237,1.5922984618545426e-05,0.023374031874598192,-1.0347840891624487e-05,0.012216036429061588,-0.0012528765921321428,0.0011012939711512264,0.0004991422021714075,0.02500400388538493,0.000205852089222012,-0.0010988654754333254,0.024472897350031518,1.410027080232017e-05,1.8227138162252566e-06
11.671686538105027,259.3189196861656,3.486586194906708,22.221948357661947,-0.0016835637607933243,1.565158799814415e-05,0.023689015709455707,-1.0302265923196805e-05,0.01173916485011851,-0.001223747809958767,0.001114113833827513,0.00047579624688020005,0.025003855660968414,0.00020797512129314228,-0.0010687643704160505,0.02475778007987176,1.377590632211363e-05,1.8756816760305166e-06
11.697974120398055,259.9030805061139,3.4858353017322403,22.221948715549406,-0.001711256107249063,1.5381406172675907e-05,0.0239912457498235,-1.0255468415665403e-05,0.011245650736990692,-0.0011942906608810946,0.001126309037140382,0.0004516145738090844,0.025003706450273357,0.00020997520128566275,-0.0010375359113698978,0.0250287816611934,1.3454002954219616e-05,1.9274032184562903e-06
