time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,throttle,delta
1.781128945035444,40.780605640944955,3.128008071465889,22.881752918682437,0.17444518675099407,-5.0605903415684717e-08,0.004746152199536446,-7.233938413762033e-08,-0.014273520128721387,0.057855394432090736,-0.1429910877615574,0.04351055032967742,0.020690197258173934
1.7850607970112398,40.87038348978021,3.1338792179183703,22.88138054979103,0.17913878919682327,-5.10268062837993e-08,0.005833499919101204,-7.31159941911938e-08,-0.010839729799047884,0.05729824263593239,-0.14042378314221168,0.04392152973185558,0.021099009620336312
1.7889926489870354,40.960161755447935,3.139705547615364,22.880462368256254,0.17730060195223987,-5.118086594813054e-08,0.004660911773481491,-7.572235683146722e-08,-0.013958665811465827,0.05673612844553576,-0.14547565827791137,0.044079050278251264,0.02103090262632689
1.7929245009628312,41.049940424711636,3.1454871788553853,22.880092267842098,0.18223233726360646,-5.162226448043872e-08,0.005723733103600637,-7.635420026109643e-08,-0.01058816212636871,0.056169663229419894,-0.1426777887947167,0.044507229867970025,0.021456531362834902
1.7968563529386268,41.139719451531896,3.1512234277740556,22.879144679142364,0.18029181468968378,-5.178129277444432e-08,0.004577649601128275,-7.827067331549625e-08,-0.0136497355859489,0.05559836892709346,-0.14789038719487063,0.044668781178351664,0.02138309855423457
1.8007882049144224,41.22949882335876,3.156914085875306,22.878767945743153,0.18529667425452293,-5.22377618834835e-08,0.005616395623935233,-7.91101941695489e-08,-0.01034108804295953,0.055022486430216795,-0.1450534710316077,0.04510960579451962,0.021814450650445256
1.8047200568902182,41.319278492032666,3.1625584779375453,22.877791040892703,0.18326946811031433,-5.240339192094656e-08,0.0044963303462211,-8.193959276231194e-08,-0.013346598316172156,0.05444155433426767,-0.15041629385616115,0.04527636076493115,0.02173693432346815
1.8086519088660138,41.409058443698065,3.168156719004634,22.8774162499216,0.18851180921776753,-5.288211058288028e-08,0.005511441926016047,-8.263205320633503e-08,-0.0100984026640905,0.05385619765069589,-0.14734792346315229,0.04573507367754723,0.022185037012577156
1.8125837608418094,41.498838626927316,3.1737081153215545,22.876408807674103,0.18638321268787797,-5.305318592427333e-08,0.004416919497286731,-8.476680301520515e-08,-0.01304912535288186,0.05326593207895041,-0.1528686031752089,0.04590593112962771,0.02210219838213914
1.8165156128176052,41.58861902788105,3.1792124628273988,22.876027320634787,0.19170139161787328,-5.354869162671472e-08,0.005408827467413779,-8.567077621399207e-08,-0.009860002998581087,0.05267102069664484,-0.14975595435636743,0.04637788037735906,0.022556172486253235
1.8204474647934008,41.67839959316774,3.1846690792242383,22.874989623789556,0.18948768448249417,-5.3726875545723196e-08,0.004339383352744086,-8.872724771686744e-08,-0.012757190425535603,0.052070998581215416,-0.1554225894045989,0.046554010117512826,0.022469279217078548
