time,x,y,vx,vy,ax,ay,jx,jy,psi,psi_dot,psi_ddot,throttle,delta,throttle_dot,delta_dot,aty,a_ny,atx,anx
22.14999856391248,492.17193205027485,3.4682850445024616,22.222373508469737,3.704465500015175e-05,-2.3603146853664094e-05,-0.0005047223122067196,5.9352105909206215e-06,-0.00013634816607491503,5.853159983530506e-05,-2.323533538737748e-05,-5.727683340290493e-06,0.025019397579084657,-4.3014773172996125e-06,4.330207433270352e-06,-1.0123591581747267e-06,1.1650664448634878e-05,-0.0005163443015728668,3.874387462731303e-05,8.607449832382162e-10
22.174998562291613,492.72749136309363,3.4683183303234015,22.222374478921093,3.733292874323735e-05,-2.345477239616922e-05,-0.0005081108107457163,5.971438540984582e-06,-0.00013331217220141216,5.7948941360032204e-05,-2.3376793646938012e-05,-5.59601050672726e-06,0.02501950583426347,-4.326786294620598e-06,4.35643271337126e-06,-9.884790116465698e-07,1.140572687549136e-05,-0.00051948786253872,3.889223710562467e-05,8.727241714665005e-10
22.199998560670746,493.2830507002391,3.4683512986002394,22.222375453092834,3.761511468151833e-05,-2.3305492273160123e-05,-0.0005114236445535608,6.007708602385054e-06,-0.00013030768453393347,5.736278743032352e-05,-2.351497719821487e-05,-5.465633979455055e-06,0.025019614745074244,-4.35149826831704e-06,4.3826900291171266e-06,-9.648133921705818e-07,1.1163682598574792e-05,-0.0005225586520696479,3.904150543424439e-05,8.845185640441409e-10
22.22499855904988,493.8386100618045,3.4683839472623887,22.22237643100762,3.789128420792937e-05,-2.3155305431966954e-05,-0.000514661594544033,6.044016322481642e-06,-0.000127333358560425,5.677321951560875e-05,-2.3649917646892555e-05,-5.336492614710492e-06,0.02501972431231787,-4.3756186015648966e-06,4.408976200334652e-06,-9.413488087160272e-07,1.0924453050031131e-05,-0.0005255573725115763,3.919168066825367e-05,8.961257510525299e-10
22.249998557429013,494.3941694478836,3.468416274286067,22.22237741268814,3.816150673749344e-05,-2.300421093122949e-05,-0.0005178254078509098,6.080356976957586e-06,-0.00012438776791945803,5.6180318314759805e-05,-2.3781645013898492e-05,-5.2085209587845806e-06,0.025019834536715732,-4.399152320264376e-06,4.435287851646834e-06,-9.18070629910691e-07,1.0687958225003469e-05,-0.0005284846909934253,3.934276375131354e-05,9.075434064265646e-10
22.274998555808146,494.9497288585708,3.4684482776938306,22.22237839815709,3.842584966562256e-05,-2.2852207947688868e-05,-0.0005209157957330178,6.116725555797503e-06,-0.00012146939943334167,5.5584163797138344e-05,-2.3910187618020322e-05,-5.08164851054273e-06,0.025019945418904836,-4.4221040845314085e-06,4.461621402427239e-06,-8.949630700556975e-07,1.0454116168047965e-05,-0.0005313412368185779,3.949475550899458e-05,9.187692748868789e-10
22.29999855418728,495.505288293961,3.4684799555541295,22.2223793874372,3.86843783105257e-05,-2.269929578332982e-05,-0.0005239334313404423,6.153116748549499e-06,-0.00011857665212397255,5.498483524679096e-05,-2.40355719421578e-05,-4.9557991448287645e-06,0.025020056959432668,-4.444478159839474e-06,4.487973056272997e-06,-8.720092613935339e-07,1.0222842234717134e-05,-0.0005341275984926715,3.964765664147683e-05,9.298011579202893e-10
22.324998552566417,496.06084775414956,3.4685113059808876,22.222380380551215,3.8937155834210306e-05,-2.2545473872891283e-05,-0.0005268789474441896,6.189524928834414e-06,-0.00011570784119100759,5.43824113101392e-05,-2.4157822488588026e-05,-4.830890800986847e-06,0.0250201691587518,-4.466278389968144e-06,4.5143387899765165e-06,-8.491914248828718e-07,9.994048145535775e-06,-0.0005368443205072375,3.9801467716181066e-05,9.406368988533422e-10
22.34999855094555,496.6164072392327,3.4685423271331066,22.222381377521888,3.9184243137382375e-05,-2.2390741791764164e-05,-0.0005297529342582608,6.225944138063448e-06,-0.00011286120757091368,5.3776970047345294e-05,-2.427696163116591e-05,-4.706835535694441e-06,0.025020282017214235,-4.487508174220986e-06,4.540714341969237e-06,-8.264911427142068e-07,9.767640879461848e-06,-0.0005394919000552348,3.9956189159834235e-05,9.51274367192508e-10
22.374998549324683,497.1719667493069,3.468573017214497,22.22238237837198,3.9425698725158864e-05,-2.223509926429611e-05,-0.0005325559375007142,6.262368068324422e-06,-0.00011003493315817662,5.3168588987307355e-05,-2.439300947461987e-05,-4.583540020498929e-06,0.025020395535065423,-4.508170451456358e-06,4.56709520020721e-06,-8.038897239108272e-07,9.543521486026982e-06,-0.0005420707839042533,4.0111821250217526e-05,9.617114425463086e-10
